id,date,dnf,time,solving_method,device_model,user,inspection_time,timer_time,missing_turn,timer,session_name,session_ruleset,share_views,share_likes,share_comments,analysis_version,pickup_time,putdown_time,solving_time,slice_turns,face_turns,quarter_turns,turns_per_second,total_recognition_time,total_execution_time,step_0_time,step_0_recognition_time,step_0_execution_time,step_0_cumulative_time,step_0_slice_turns,step_0_face_turns,step_0_quarter_turns,step_0_turns_per_second,step_1_time,step_1_recognition_time,step_1_execution_time,step_1_cumulative_time,step_1_slice_turns,step_1_face_turns,step_1_quarter_turns,step_1_turns_per_second,step_2_time,step_2_recognition_time,step_2_execution_time,step_2_cumulative_time,step_2_slice_turns,step_2_face_turns,step_2_quarter_turns,step_2_turns_per_second,step_3_time,step_3_recognition_time,step_3_execution_time,step_3_cumulative_time,step_3_slice_turns,step_3_face_turns,step_3_quarter_turns,step_3_turns_per_second,step_4_time,step_4_recognition_time,step_4_execution_time,step_4_cumulative_time,step_4_slice_turns,step_4_face_turns,step_4_quarter_turns,step_4_turns_per_second,step_5_time,step_5_recognition_time,step_5_execution_time,step_5_cumulative_time,step_5_slice_turns,step_5_face_turns,step_5_quarter_turns,step_5_turns_per_second,step_6_time,step_6_recognition_time,step_6_execution_time,step_6_cumulative_time,step_6_slice_turns,step_6_face_turns,step_6_quarter_turns,step_6_turns_per_second,step_7_time,step_7_recognition_time,step_7_execution_time,step_7_cumulative_time,step_7_slice_turns,step_7_face_turns,step_7_quarter_turns,step_7_turns_per_second,step_8_time,step_8_recognition_time,step_8_execution_time,step_8_cumulative_time,step_8_slice_turns,step_8_face_turns,step_8_quarter_turns,step_8_turns_per_second,step_0_case,step_1_case,step_2_case,step_3_case,step_4_case,step_5_case,step_6_case,step_7_case,step_8_case
5fbb9400-27e9-4837-8624-73de4aa2c693,2025-04-04 08:16:02 UTC,False,16553,CFOP,Gan 12 UI Maglev,RandomForest,6615,16553,,,gan12,custom_rules,,,,8,0,0,16553,58,59,68,3.5,8494,8059,1364,0,1364,1364,5,5,7,3.67,3455,2591,864,4819,6,7,7,6.94,1541,1073,468,6360,6,6,6,12.82,3031,1854,1177,9391,8,8,9,6.8,1433,549,884,10824,7,7,10,7.92,1419,782,637,12243,9,9,10,14.13,4310,1645,2665,16553,17,17,19,6.38,,,,,,,,,,,,,,,,,,,,,,,,,
fb98dfc5-14a9-47a2-ac2b-6695b16fe63c,2025-04-04 08:16:44 UTC,False,20919,CFOP,Gan 12 UI Maglev,RandomForest,6789,20919,,,gan12,custom_rules,,,,8,0,0,20919,66,71,86,3.16,10896,10023,3030,0,3030,3030,9,9,11,2.97,3744,2955,789,6774,13,13,14,16.48,3410,2322,1088,10184,7,7,7,6.43,3587,1661,1926,13771,11,11,15,5.71,2272,1716,556,16043,9,9,9,16.19,1644,943,701,17687,7,7,7,9.99,3232,1299,1933,20919,10,15,23,5.17,,,,,,,,,,,,,,,,,,,,,,,,,
0f4b449d-7518-4280-b6d4-679b5018434c,2025-04-04 08:17:21 UTC,False,18758,CFOP,Gan 12 UI Maglev,RandomForest,7342,18758,,,gan12,custom_rules,,,,8,0,0,18758,60,66,80,3.2,8708,9841,1669,0,1669,1878,5,6,7,3.0,2530,1378,1152,4408,8,8,10,6.94,1965,1168,797,6373,8,8,9,10.04,3441,1926,1515,9814,8,8,8,5.28,2222,1585,637,12036,5,5,6,7.85,4007,1523,2484,16043,16,16,18,6.44,2715,1128,1587,18758,10,15,22,6.3,,,,,,,,,,,,,,,,,,,,,,,,,
efc913cf-4f73-4dde-a805-253e8a30324d,2025-04-04 08:18:09 UTC,False,20929,CFOP,Gan 12 UI Maglev,RandomForest,7667,20929,,,gan12,custom_rules,,,,8,0,0,20929,69,74,87,3.3,6736,14193,3240,0,3240,3240,7,7,8,2.16,2075,1450,625,5315,5,5,6,8.0,1934,1209,725,7249,8,8,9,11.03,5318,967,4351,12567,16,16,18,3.68,1796,1047,749,14363,7,7,8,9.35,3679,951,2728,18042,13,13,14,4.77,2887,1112,1775,20929,13,18,24,7.32,,,,,,,,,,,,,,,,,,,,,,,,,
fa820809-6da3-46b9-85c7-18e53aaef8b4,2025-04-04 08:18:50 UTC,False,18399,CFOP,Gan 12 UI Maglev,RandomForest,10378,18399,,,gan12,custom_rules,,,,8,0,0,18399,70,74,82,3.8,5929,12470,1901,0,1901,1901,7,7,8,3.68,1757,758,999,3658,12,12,12,12.01,4775,636,4139,8433,16,16,16,3.87,2176,1305,871,10609,13,13,14,14.93,765,612,153,11374,3,3,3,19.61,3465,1273,2192,14839,12,12,13,5.47,3560,1345,2215,18399,7,11,16,3.16,,,,,,,,,,,,,,,,,,,,,,,,,
d778e63d-0943-48e2-b737-62b9c00094b3,2025-04-04 08:19:35 UTC,False,26451,CFOP,Gan 12 UI Maglev,RandomForest,3826,26451,,,gan12,custom_rules,,,,8,0,0,26451,70,70,79,2.65,11674,14777,2008,0,2008,2008,5,5,7,2.49,1886,1676,210,3894,4,4,5,19.05,2891,1973,918,6785,10,10,13,10.89,4028,2885,1143,10813,8,8,8,7.0,2184,1523,661,12997,8,8,9,12.1,9338,2344,6994,22335,18,18,19,2.57,4116,1273,2843,26451,17,17,18,5.98,,,,,,,,,,,,,,,,,,,,,,,,,
5c405080-418f-4015-b2ce-af10aa720c02,2025-04-04 08:20:26 UTC,False,12024,CFOP,Gan 12 UI Maglev,RandomForest,3181,12024,,,gan12,custom_rules,1.0,1.0,0.0,8,0,0,12024,50,51,60,4.16,5929,6095,942,0,942,942,5,5,7,5.31,1989,789,1200,2931,9,10,10,7.5,1306,1152,154,4237,3,3,3,19.48,1748,1039,709,5985,5,5,6,7.05,1612,1080,532,7597,9,9,9,16.92,1829,983,846,9426,8,8,10,9.46,2598,886,1712,12024,11,11,15,6.43,,,,,,,,,,,,,,,,,,,,,,,,,
22408bce-ff74-4a07-a505-e25a34880aaa,2025-04-04 08:24:45 UTC,False,20881,CFOP,Gan 12 UI Maglev,RandomForest,5717,20881,,,gan12,custom_rules,,,,8,0,0,20881,62,68,82,2.97,10567,10314,1410,0,1410,1410,6,6,7,4.26,2433,1329,1104,3843,8,8,10,7.25,5101,3489,1612,8944,11,11,14,6.82,2682,1546,1136,11626,7,7,7,6.16,3062,1249,1813,14688,9,9,10,4.96,3042,1785,1257,17730,12,14,15,9.55,3151,1169,1982,20881,9,13,19,4.54,,,,,,,,,,,,,,,,,,,,,,,,,
a7c29364-5ff5-4890-bd38-5d61d4d4dbab,2025-04-04 08:25:36 UTC,False,34173,CFOP,Gan 12 UI Maglev,RandomForest,5558,34173,,,gan12,custom_rules,,,,8,0,0,34173,98,103,110,2.87,6315,27858,5527,0,5527,5527,16,16,19,2.89,1805,669,1136,7332,5,6,7,4.4,10249,693,9556,17581,26,26,26,2.72,1942,1306,636,19523,9,9,9,14.15,9261,1439,7822,28784,15,19,19,1.92,2931,1491,1440,31715,13,13,14,9.03,2458,717,1741,34173,14,14,16,8.04,,,,,,,,,,,,,,,,,,,,,,,,,
6ca6ecb9-b1f8-47e8-ba8d-d3e7b0b5b3a2,2025-04-04 08:26:13 UTC,False,23081,CFOP,Gan 12 UI Maglev,RandomForest,4323,23081,,,gan12,custom_rules,,,,8,0,0,23081,78,80,96,3.38,9046,14035,1459,0,1459,1459,5,5,7,3.43,1724,475,1249,3183,8,9,9,6.41,3305,1797,1508,6488,7,7,9,4.64,4214,2232,1982,10702,14,14,17,7.06,2763,1087,1676,13465,8,8,10,4.77,6444,1901,4543,19909,25,26,29,5.5,3172,1554,1618,23081,11,11,15,6.8,,,,,,,,,,,,,,,,,,,,,,,,,
9f246b19-0bc4-4c7e-a45e-994563edf6a2,2025-04-04 08:26:56 UTC,False,17802,CFOP,Gan 12 UI Maglev,RandomForest,13205,17802,,,gan12,custom_rules,,,,8,0,0,17802,59,59,70,3.31,9504,8298,1700,0,1700,1700,6,6,7,3.53,2030,1273,757,3730,7,7,8,9.25,3793,2802,991,7523,7,7,9,7.06,2296,1804,492,9819,5,5,6,10.16,2193,1233,960,12012,8,8,10,8.33,2039,838,1201,14051,8,8,9,6.66,3751,1554,2197,17802,18,18,21,8.19,,,,,,,,,,,,,,,,,,,,,,,,,
ab38bfcb-a2bd-4f6e-b435-789a3db97458,2025-04-04 08:27:41 UTC,False,20926,CFOP,Gan 12 UI Maglev,RandomForest,11327,20926,,,gan12,custom_rules,,,,8,0,0,20926,69,71,82,3.3,8629,12297,4480,0,4480,4480,9,9,13,2.01,2010,1011,999,6490,8,8,8,8.01,2353,1096,1257,8843,7,7,7,5.57,2627,1837,790,11470,8,8,9,10.13,2811,1264,1547,14281,9,9,10,5.82,2164,1318,846,16445,9,10,10,10.64,4481,2103,2378,20926,19,20,25,7.99,,,,,,,,,,,,,,,,,,,,,,,,,
8bc9b7fe-c7cb-4081-a5b1-368fa7a6794b,2025-04-04 08:29:22 UTC,False,18368,CFOP,Gan 12 UI Maglev,RandomForest,13757,18368,,,gan12,custom_rules,,,,8,0,0,18368,77,78,85,4.19,8255,10025,2160,0,2160,2248,6,6,8,2.78,4038,2757,1281,6286,9,10,10,7.03,1700,814,886,7986,8,8,9,9.03,1571,677,894,9557,7,7,8,7.83,2600,1455,1145,12157,14,14,15,12.23,2570,1224,1346,14727,17,17,17,12.63,3641,1328,2313,18368,16,16,18,6.92,,,,,,,,,,,,,,,,,,,,,,,,,
6a0b9f7c-b76b-4070-bae4-9e12d070064a,2025-04-04 08:32:12 UTC,False,18912,CFOP,Gan 12 UI Maglev,RandomForest,8596,18912,,,gan12,custom_rules,,,,8,0,0,18912,72,72,79,3.81,8285,10627,1491,0,1491,1491,6,6,7,4.02,4076,612,3464,5567,13,13,14,3.75,1595,983,612,7162,5,5,6,8.17,2079,1306,773,9241,7,7,7,9.06,1507,1023,484,10748,8,8,9,16.53,3440,1700,1740,14188,15,15,16,8.62,4724,2661,2063,18912,18,18,20,8.73,,,,,,,,,,,,,,,,,,,,,,,,,
9590680c-4f34-4d70-9c24-fd97552342b1,2025-04-04 08:32:53 UTC,False,19658,CFOP,Gan 12 UI Maglev,RandomForest,8803,19658,,,gan12,custom_rules,,,,8,0,0,19658,61,71,95,3.1,8039,11619,1910,0,1910,1910,6,6,7,3.14,2755,1813,942,4665,8,8,11,8.49,2374,1157,1217,7039,8,8,9,6.57,620,355,265,7659,3,3,3,11.32,1781,1112,669,9440,8,8,9,11.96,2546,1797,749,11986,10,11,12,13.35,7672,1805,5867,19658,18,27,44,3.07,,,,,,,,,,,,,,,,,,,,,,,,,
5b77ecc8-c69c-4a73-a6c5-3ee54855d7a3,2025-04-04 08:33:44 UTC,False,18938,CFOP,Gan 12 UI Maglev,RandomForest,16602,18938,,,gan12,custom_rules,,,,8,0,0,18938,71,73,85,3.75,7815,11123,2006,0,2006,2006,9,9,9,4.49,4315,935,3380,6321,14,14,15,4.14,1741,734,1007,8062,10,10,11,9.93,2135,1055,1080,10197,6,6,9,5.56,1706,1263,443,11903,5,5,6,11.29,3634,2248,1386,15537,11,12,14,7.94,3401,1580,1821,18938,16,17,21,8.79,,,,,,,,,,,,,,,,,,,,,,,,,
90e1fb26-addb-4698-ba7a-7db44bd47a3a,2025-04-04 08:34:26 UTC,False,23169,CFOP,Gan 12 UI Maglev,RandomForest,4660,23169,,,gan12,custom_rules,,,,8,0,0,23169,58,59,72,2.5,10357,12812,1402,0,1402,1402,5,5,7,3.57,4573,97,4476,5975,7,7,8,1.56,3560,3311,249,9535,5,5,8,20.08,2224,1330,894,11759,8,8,9,8.95,3198,1668,1530,14957,9,9,9,5.88,4653,2414,2239,19610,14,15,17,6.25,3559,1537,2022,23169,11,11,14,5.44,,,,,,,,,,,,,,,,,,,,,,,,,
