id,date,dnf,time,solving_method,device_model,user,inspection_time,timer_time,missing_turn,timer,session_name,session_ruleset,share_views,share_likes,share_comments,analysis_version,pickup_time,putdown_time,solving_time,slice_turns,face_turns,quarter_turns,turns_per_second,total_recognition_time,total_execution_time,step_0_time,step_0_recognition_time,step_0_execution_time,step_0_cumulative_time,step_0_slice_turns,step_0_face_turns,step_0_quarter_turns,step_0_turns_per_second,step_1_time,step_1_recognition_time,step_1_execution_time,step_1_cumulative_time,step_1_slice_turns,step_1_face_turns,step_1_quarter_turns,step_1_turns_per_second,step_2_time,step_2_recognition_time,step_2_execution_time,step_2_cumulative_time,step_2_slice_turns,step_2_face_turns,step_2_quarter_turns,step_2_turns_per_second,step_3_time,step_3_recognition_time,step_3_execution_time,step_3_cumulative_time,step_3_slice_turns,step_3_face_turns,step_3_quarter_turns,step_3_turns_per_second,step_4_time,step_4_recognition_time,step_4_execution_time,step_4_cumulative_time,step_4_slice_turns,step_4_face_turns,step_4_quarter_turns,step_4_turns_per_second,step_5_time,step_5_recognition_time,step_5_execution_time,step_5_cumulative_time,step_5_slice_turns,step_5_face_turns,step_5_quarter_turns,step_5_turns_per_second,step_6_time,step_6_recognition_time,step_6_execution_time,step_6_cumulative_time,step_6_slice_turns,step_6_face_turns,step_6_quarter_turns,step_6_turns_per_second,step_7_time,step_7_recognition_time,step_7_execution_time,step_7_cumulative_time,step_7_slice_turns,step_7_face_turns,step_7_quarter_turns,step_7_turns_per_second,step_8_time,step_8_recognition_time,step_8_execution_time,step_8_cumulative_time,step_8_slice_turns,step_8_face_turns,step_8_quarter_turns,step_8_turns_per_second,step_0_case,step_1_case,step_2_case,step_3_case,step_4_case,step_5_case,step_6_case,step_7_case,step_8_case
2db21b41-9ea8-480a-87bd-7c695e7f014d,2025-08-04 17:35:01 UTC,False,17925,CFOP,Gan 12 UI Maglev,RandomForest,11245,17925,,,gan12,custom_rules,,,,8,0,0,17925,73,76,85,4.07,6203,11480,1249,0,1249,1491,6,7,8,4.8,4697,435,4262,6188,19,19,19,4.46,2071,524,1547,8259,7,7,8,4.52,1377,829,548,9636,4,4,4,7.3,2214,1159,1055,11850,10,10,12,9.48,1910,1024,886,13760,10,11,12,11.29,4165,2232,1933,17925,18,19,22,9.31,,,,,,,,,,,,,,,,,,,,,,,,,
9faeef42-8fc4-412e-9fe3-dcf93ccc555f,2025-08-04 17:36:43 UTC,False,25553,CFOP,Gan 12 UI Maglev,RandomForest,65771,25553,,,gan12,custom_rules,,,,8,0,0,25553,74,75,78,2.9,11960,13593,2321,0,2321,2321,7,7,7,3.02,4107,3197,910,6428,8,8,8,8.79,5940,1306,4634,12368,16,16,17,3.45,5140,2216,2924,17508,14,15,16,4.79,2088,1870,218,19596,5,5,5,22.94,1920,1147,773,21516,7,7,8,9.06,4037,2224,1813,25553,17,17,17,9.38,,,,,,,,,,,,,,,,,,,,,,,,,
3b4c6a6c-50ae-4458-ab5d-edb1cfc24ad0,2025-08-04 17:37:30 UTC,False,19295,CFOP,Gan 12 UI Maglev,RandomForest,16704,19295,,,gan12,custom_rules,,,,8,0,0,19295,65,73,87,3.37,8081,11214,2409,0,2409,2409,8,8,8,3.32,1692,879,813,4101,6,6,8,7.38,1781,798,983,5882,8,8,9,8.14,3110,2207,903,8992,10,10,12,11.07,4809,1248,3561,13801,13,15,16,3.65,2658,1442,1216,16459,11,13,14,9.05,2836,1507,1329,19295,9,13,20,6.77,,,,,,,,,,,,,,,,,,,,,,,,,
0bf68653-c0e8-4f0d-ad9c-6246a46cc27a,2025-08-04 17:38:09 UTC,False,19877,CFOP,Gan 12 UI Maglev,RandomForest,7142,19877,,,gan12,custom_rules,,,,8,0,0,19877,74,77,83,3.72,5691,14186,1563,0,1563,1563,8,8,8,5.12,2764,1023,1741,4327,9,9,10,5.17,2138,825,1313,6465,8,8,9,6.09,5421,653,4768,11886,15,15,16,3.15,1216,693,523,13102,8,8,8,15.3,1829,733,1096,14931,10,11,11,9.12,4946,1764,3182,19877,16,18,21,5.03,,,,,,,,,,,,,,,,,,,,,,,,,
dc7244b2-55e9-4fe1-b44e-adfe82215e0b,2025-08-04 17:40:05 UTC,False,23735,CFOP,Gan 12 UI Maglev,RandomForest,21034,23735,,,gan12,custom_rules,,,,8,0,0,23735,71,72,80,2.99,8032,15703,2353,0,2353,2353,7,7,9,2.97,7188,1257,5931,9541,9,9,11,1.52,2736,1926,810,12277,8,8,8,9.88,1805,580,1225,14082,9,10,11,7.35,2546,1297,1249,16628,8,8,8,6.41,3946,1449,2497,20574,14,14,15,5.61,3161,1523,1638,23735,16,16,18,9.77,,,,,,,,,,,,,,,,,,,,,,,,,
759b621e-4564-4944-93df-b88472f3f607,2025-08-04 17:40:47 UTC,False,23578,CFOP,Gan 12 UI Maglev,RandomForest,7336,23578,,,gan12,custom_rules,,,,8,0,0,23578,61,61,66,2.59,9396,14182,6085,0,6085,6085,12,12,13,1.97,1232,918,314,7317,4,4,5,12.74,2764,1757,1007,10081,6,6,7,5.96,4739,3612,1127,14820,8,8,8,7.1,1717,854,863,16537,7,7,8,8.11,3633,974,2659,20170,7,7,7,2.63,3408,1281,2127,23578,17,17,18,7.99,,,,,,,,,,,,,,,,,,,,,,,,,
7c3e3aef-d403-4cb3-884d-d52761495f7a,2025-08-04 17:41:43 UTC,False,25667,CFOP,Gan 12 UI Maglev,RandomForest,8900,25667,,,gan12,custom_rules,,,,8,0,0,25667,93,93,104,3.62,7136,18531,2369,0,2369,2369,6,6,8,2.53,3743,1483,2260,6112,11,11,12,4.87,3682,1314,2368,9794,15,15,15,6.33,3227,1729,1498,13021,7,7,7,4.67,2232,822,1410,15253,9,9,10,6.38,2536,749,1787,17789,11,11,11,6.16,7878,1039,6839,25667,34,34,41,4.97,,,,,,,,,,,,,,,,,,,,,,,,,
f317aa3a-a152-4c55-a52b-61ff4a82017b,2025-08-04 17:42:28 UTC,False,21546,CFOP,Gan 12 UI Maglev,RandomForest,11773,21546,,,gan12,custom_rules,,,,8,0,0,21546,65,71,87,3.02,7342,14132,1346,0,1346,1418,5,6,8,3.71,1925,1176,749,3343,8,8,10,10.68,6559,798,5761,9902,13,13,13,2.26,2595,1266,1329,12497,8,8,9,6.02,2328,1732,596,14825,8,8,9,13.42,3351,1047,2304,18176,15,16,17,6.51,3370,1323,2047,21546,8,12,21,3.91,,,,,,,,,,,,,,,,,,,,,,,,,
7d5a84bf-54da-4ad1-b076-fcadc8263311,2025-08-04 17:44:02 UTC,False,24315,CFOP,Gan 12 UI Maglev,RandomForest,15065,24315,,,gan12,custom_rules,,,,8,0,0,24315,68,68,78,2.8,4590,19725,15002,0,15002,15002,31,31,35,2.07,0,0,0,15002,0,0,0,0.0,0,0,0,15002,0,0,0,0.0,3318,2262,1056,18320,7,7,8,6.63,1426,451,975,19746,8,8,9,8.21,1346,782,564,21092,8,8,9,14.18,3223,1095,2128,24315,14,14,17,6.58,,,,,,,,,,,,,,,,,,,,,,,,,
4865eed4-2b72-4b5a-a916-a10ff6cfdff2,2025-08-04 17:44:46 UTC,False,15820,CFOP,Gan 12 UI Maglev,RandomForest,9882,15820,,,gan12,custom_rules,,,,8,0,0,15820,65,66,74,4.11,7023,8797,2103,0,2103,2103,7,7,8,3.33,1498,395,1103,3601,8,8,8,7.25,2377,1290,1087,5978,8,8,8,7.36,2224,1281,943,8202,8,8,9,8.48,1627,749,878,9829,11,11,12,12.53,2615,1293,1322,12444,11,11,12,8.32,3376,2015,1361,15820,13,14,17,9.55,,,,,,,,,,,,,,,,,,,,,,,,,
845518fa-831c-4c6f-bb24-6a6df6d2f54c,2025-08-04 17:45:19 UTC,False,15160,CFOP,Gan 12 UI Maglev,RandomForest,4060,15160,,,gan12,custom_rules,,,,8,0,0,15160,68,69,76,4.49,6971,8141,968,0,968,1016,5,5,6,5.17,2096,1072,1024,3112,9,9,11,8.79,2337,1346,991,5449,7,7,7,7.06,2979,1649,1330,8428,12,12,12,9.02,1499,725,774,9927,11,11,11,14.21,1362,725,637,11289,8,8,9,12.56,3871,1454,2417,15160,16,17,20,6.62,,,,,,,,,,,,,,,,,,,,,,,,,
c5b5b2e9-ab0e-49f5-a6b4-de1c7517cd59,2025-08-04 17:46:14 UTC,False,17391,CFOP,Gan 12 UI Maglev,RandomForest,24420,17391,,,gan12,custom_rules,,,,8,0,0,17391,67,70,79,3.85,6978,10413,677,0,677,677,3,4,4,4.43,3207,96,3111,3884,12,12,14,3.86,2220,1535,685,6104,6,6,7,8.76,1813,838,975,7917,5,6,6,5.13,3877,1982,1895,11794,14,14,14,7.39,2296,1047,1249,14090,12,12,14,9.61,3301,1480,1821,17391,16,17,20,8.79,,,,,,,,,,,,,,,,,,,,,,,,,
041907ba-3186-4567-a1d3-f65725bbe112,2025-08-04 17:46:57 UTC,False,17315,CFOP,Gan 12 UI Maglev,RandomForest,14793,17315,,,gan12,custom_rules,,,,8,0,0,17315,70,71,78,4.04,5424,11891,4479,0,4479,4479,10,10,11,2.23,3010,1237,1773,7489,9,10,10,5.08,1675,603,1072,9164,8,8,8,7.46,1559,443,1116,10723,8,8,9,7.17,1861,1063,798,12584,7,7,7,8.77,1595,934,661,14179,8,8,10,12.1,3136,1144,1992,17315,20,20,23,10.04,,,,,,,,,,,,,,,,,,,,,,,,,
17d11e08-a297-4d7a-b5ce-df9e5cd02ef4,2025-08-04 17:48:01 UTC,False,30569,CFOP,Gan 12 UI Maglev,RandomForest,23485,30569,,,gan12,custom_rules,,,,8,0,0,30569,87,96,110,2.85,7264,23305,10677,0,10677,10677,21,25,29,1.97,0,0,0,10677,0,0,0,0.0,0,0,0,10677,0,0,0,0.0,3053,2505,548,13730,8,8,10,14.6,2698,1674,1024,16428,8,8,11,7.81,1675,668,1007,18103,9,10,10,8.94,12466,2417,10049,30569,41,45,50,4.08,,,,,,,,,,,,,,,,,,,,,,,,,
4ec17905-6820-4a52-8e88-cc6dd2e5ade8,2025-08-04 17:48:44 UTC,False,21987,CFOP,Gan 12 UI Maglev,RandomForest,9419,21987,,,gan12,custom_rules,,,,8,0,0,21987,81,83,94,3.68,6004,15918,7661,0,7661,7726,26,27,29,3.39,0,0,0,7726,0,0,0,0.0,3166,72,3094,10892,10,10,13,3.23,2750,1920,830,13642,8,8,9,9.64,2054,1385,669,15696,8,8,9,11.96,2488,1394,1094,18184,12,12,13,10.97,3803,1233,2570,21987,17,18,21,6.61,,,,,,,,,,,,,,,,,,,,,,,,,
c7258f82-8127-4222-993c-b30e7fbcf742,2025-08-04 17:50:19 UTC,False,18070,CFOP,Gan 12 UI Maglev,RandomForest,65126,18070,,,gan12,custom_rules,,,,8,0,0,18070,69,70,82,3.82,5134,12936,1958,0,1958,1958,6,6,7,3.06,0,0,0,1958,0,0,0,0.0,5370,693,4677,7328,16,16,19,3.42,2917,363,2554,10245,12,12,13,4.7,2116,1431,685,12361,8,8,10,11.68,2082,1192,890,14443,11,12,13,12.36,3627,1455,2172,18070,17,17,20,7.83,,,,,,,,,,,,,,,,,,,,,,,,,
495c6618-2711-4376-b55a-8402fdb288eb,2025-08-04 17:51:05 UTC,False,19235,CFOP,Gan 12 UI Maglev,RandomForest,14824,19235,,,gan12,custom_rules,,,,8,0,0,19235,71,72,83,3.69,7913,11209,3029,0,3029,3142,9,9,11,2.97,3005,1273,1732,6147,11,11,12,6.35,2127,1322,805,8274,8,8,9,9.94,2846,1571,1275,11120,8,8,12,6.27,1772,1305,467,12892,9,9,9,19.27,2855,1016,1839,15747,12,12,13,6.53,3488,1426,2062,19235,14,15,17,6.79,,,,,,,,,,,,,,,,,,,,,,,,,
91f7fb5f-5114-4f91-9c55-292f961c9776,2025-08-05 14:11:52 UTC,False,17247,CFOP,Gan 12 UI Maglev,RandomForest,9054,17247,,,gan12,custom_rules,,,,8,0,0,17247,63,68,79,3.65,6261,10947,1650,0,1650,1689,5,6,6,3.03,2373,206,2167,4062,11,11,11,5.08,4257,2267,1990,8319,11,11,14,5.53,2459,815,1644,10778,7,7,8,4.26,1596,1065,531,12374,9,9,9,16.95,2629,702,1927,15003,11,11,12,5.71,2244,1206,1038,17247,9,13,19,8.67,,,,,,,,,,,,,,,,,,,,,,,,,
7f48d251-7328-4ee8-a64e-22e27166de13,2025-08-05 14:13:01 UTC,False,17709,CFOP,Gan 12 UI Maglev,RandomForest,37539,17709,,,gan12,custom_rules,,,,8,0,0,17709,68,68,82,3.84,7191,10518,4,0,4,4,3,3,3,750.0,3072,634,2438,3076,10,10,12,4.1,3180,2061,1119,6256,8,8,10,7.15,3381,1223,2158,9637,13,13,14,6.02,2882,603,2279,12519,11,11,14,4.83,1827,853,974,14346,12,12,13,12.32,3363,1817,1546,17709,11,11,16,7.12,,,,,,,,,,,,,,,,,,,,,,,,,
fa38574d-de22-4497-ba9b-1e263839aae8,2025-08-05 14:13:43 UTC,False,21080,CFOP,Gan 12 UI Maglev,RandomForest,12429,21080,,,gan12,custom_rules,,,,8,0,0,21080,70,73,83,3.32,3667,17413,10670,0,10670,10670,22,22,26,2.06,0,0,0,10670,0,0,0,0.0,0,0,0,10670,0,0,0,0.0,1787,909,878,12457,8,8,8,9.11,2437,612,1825,14894,12,14,14,6.58,2750,1123,1627,17644,14,14,16,8.6,3436,1023,2413,21080,15,16,19,6.22,,,,,,,,,,,,,,,,,,,,,,,,,
b3891879-234c-494e-9561-72cbd1d57fe2,2025-08-05 14:14:23 UTC,False,25757,CFOP,Gan 12 UI Maglev,RandomForest,5130,25757,,,gan12,custom_rules,,,,8,0,0,25757,93,94,104,3.61,3207,22550,15857,0,15857,15857,48,48,54,3.03,0,0,0,15857,0,0,0,0.0,0,0,0,15857,0,0,0,0.0,2199,507,1692,18056,8,8,8,4.73,1635,596,1039,19691,8,8,9,7.7,2346,856,1490,22037,13,13,13,8.72,3720,1248,2472,25757,16,17,20,6.47,,,,,,,,,,,,,,,,,,,,,,,,,
2f96eee9-8db9-4c54-8797-981dea10b611,2025-08-05 14:15:09 UTC,False,15890,CFOP,Gan 12 UI Maglev,RandomForest,18921,15890,,,gan12,custom_rules,,,,8,0,0,15890,65,65,70,4.09,6564,9326,3270,0,3270,3270,15,15,15,4.59,0,0,0,3270,0,0,0,0.0,3780,3547,233,7050,6,6,7,25.75,3947,1273,2674,10997,15,15,15,5.61,1487,335,1152,12484,8,8,8,6.94,1079,515,564,13563,8,8,8,14.18,2327,894,1433,15890,15,15,17,10.47,,,,,,,,,,,,,,,,,,,,,,,,,
ab3a2552-fb22-4881-8784-3447298bf0be,2025-08-05 14:16:00 UTC,False,24709,CFOP,Gan 12 UI Maglev,RandomForest,9031,24709,,,gan12,custom_rules,,,,8,0,0,24709,81,82,96,3.28,7135,17574,11297,0,11297,11297,21,21,31,1.86,0,0,0,11297,0,0,0,0.0,2151,1176,975,13448,8,8,8,8.21,3569,1603,1966,17017,20,20,21,10.17,2675,2110,565,19692,7,7,7,12.39,2000,740,1260,21692,9,9,9,7.14,3017,1506,1511,24709,16,17,20,10.59,,,,,,,,,,,,,,,,,,,,,,,,,
44a33ebb-dcac-44cc-ae35-5fc8de0fd00b,2025-08-05 14:16:46 UTC,False,17115,CFOP,Gan 12 UI Maglev,RandomForest,5349,17115,,,gan12,custom_rules,,,,8,0,0,17115,73,75,83,4.27,7300,9767,1532,0,1532,1580,6,6,7,3.92,2602,1530,1072,4182,6,7,8,5.6,1492,717,775,5674,8,8,9,10.32,2547,1660,887,8221,9,10,11,10.15,1882,1031,851,10103,7,7,8,8.23,2603,1161,1442,12706,18,18,19,12.48,4409,1201,3208,17115,19,19,21,5.92,,,,,,,,,,,,,,,,,,,,,,,,,
1c6cb013-920b-4c8c-982b-b2bf84a06874,2025-08-05 14:17:47 UTC,False,20108,CFOP,Gan 12 UI Maglev,RandomForest,29873,20108,,,gan12,custom_rules,,,,8,0,0,20108,69,70,77,3.43,3319,16789,902,0,902,902,4,4,5,4.43,12513,572,11941,13415,30,30,33,2.51,0,0,0,13415,0,0,0,0.0,0,0,0,13415,0,0,0,0.0,1530,605,925,14945,8,8,9,8.65,1899,1086,813,16844,10,11,12,12.3,3264,1056,2208,20108,17,17,18,7.7,,,,,,,,,,,,,,,,,,,,,,,,,
67ab07bb-b929-446e-a11e-f545de26a045,2025-08-05 14:21:13 UTC,False,14594,CFOP,Gan 12 UI Maglev,RandomForest,11067,14594,,,gan12,custom_rules,,,,8,0,0,14594,55,60,72,3.77,7046,7548,1443,0,1443,1443,6,6,8,4.16,2378,2136,242,3821,4,4,4,16.53,2253,1310,943,6074,11,11,12,11.66,1616,677,939,7690,8,9,10,8.52,2553,866,1687,10243,9,9,10,5.33,2191,935,1256,12434,8,8,10,6.37,2160,1122,1038,14594,9,13,18,8.67,,,,,,,,,,,,,,,,,,,,,,,,,
53830b90-a926-4a78-afaf-2213057d67b5,2025-08-05 14:23:06 UTC,False,26820,CFOP,Gan 12 UI Maglev,RandomForest,75134,26820,,,gan12,custom_rules,,,,8,0,0,26820,77,78,85,2.87,11413,15407,4142,0,4142,4142,13,14,15,3.14,6065,1946,4119,10207,13,13,14,3.16,3519,2109,1410,13726,8,8,9,5.67,1934,1096,838,15660,7,7,8,8.35,4945,3036,1909,20605,10,10,11,5.24,1974,1112,862,22579,9,9,10,10.44,4241,2114,2127,26820,17,17,18,7.99,,,,,,,,,,,,,,,,,,,,,,,,,
e9fb808d-3b45-4934-9f09-d28e1de6843b,2025-08-05 14:26:38 UTC,False,27195,CFOP,Gan 12 UI Maglev,RandomForest,19102,27195,,,gan12,custom_rules,,,,8,0,0,27195,99,104,119,3.64,8718,18477,1499,0,1499,1499,6,6,8,4.0,3937,1540,2397,5436,8,8,9,3.34,3053,1079,1974,8489,8,8,9,4.05,1858,1298,560,10347,8,8,9,14.29,3296,2417,879,13643,10,10,12,11.38,2629,1329,1300,16272,15,16,16,11.54,10923,1055,9868,27195,44,48,56,4.46,,,,,,,,,,,,,,,,,,,,,,,,,
7b55e05e-6fb7-4f10-813a-6a8e01b7d720,2025-08-05 14:29:16 UTC,False,27194,CFOP,Gan 12 UI Maglev,RandomForest,45096,27194,,,gan12,custom_rules,,,,8,0,0,27194,70,71,76,2.57,14660,12534,3780,0,3780,3780,10,10,13,2.65,0,0,0,3780,0,0,0,0.0,5776,2384,3392,9556,12,12,12,3.54,2092,1201,891,11648,7,7,8,7.86,2603,1813,790,14251,12,12,13,15.19,3182,1950,1232,17433,11,12,12,8.93,9761,7312,2449,27194,18,18,18,7.35,,,,,,,,,,,,,,,,,,,,,,,,,
c427e0db-4d1f-4353-91e9-85eff638ee73,2025-08-05 14:30:21 UTC,False,23593,CFOP,Gan 12 UI Maglev,RandomForest,30008,23593,,,gan12,custom_rules,,,,8,0,0,23593,70,74,82,2.97,7355,16166,7996,0,7996,8068,9,10,11,1.13,1230,1061,169,9298,4,4,4,23.67,3085,1249,1836,12383,11,12,12,5.99,2382,1004,1378,14765,8,8,9,5.81,1958,805,1153,16723,8,8,8,6.94,1857,818,1039,18580,12,12,13,11.55,5013,2418,2595,23593,18,20,25,6.94,,,,,,,,,,,,,,,,,,,,,,,,,
6af78ea4-c8df-4c76-a002-47fa4e12906f,2025-08-05 14:31:08 UTC,False,16666,CFOP,Gan 12 UI Maglev,RandomForest,20736,16666,,,gan12,custom_rules,,,,8,0,0,16666,58,58,63,3.48,7652,9014,2634,0,2634,2634,5,5,5,1.9,2799,2444,355,5433,4,4,4,11.27,2449,1353,1096,7882,7,7,8,6.39,2656,1177,1479,10538,8,8,10,5.41,1378,419,959,11916,8,8,8,8.34,2039,991,1048,13955,10,10,10,9.54,2711,1268,1443,16666,16,16,18,11.09,,,,,,,,,,,,,,,,,,,,,,,,,
dedd1703-c494-4ba3-bed4-14e50472f421,2025-08-05 14:31:46 UTC,False,20932,CFOP,Gan 12 UI Maglev,RandomForest,8100,20932,,,gan12,custom_rules,,,,8,0,0,20932,80,81,91,3.82,5720,15212,5127,0,5127,5127,10,10,11,1.95,1894,596,1298,7021,8,8,9,6.16,1458,483,975,8479,6,6,8,6.15,1777,741,1036,10256,7,7,8,6.76,2183,1006,1177,12439,12,12,13,10.2,2409,838,1571,14848,12,12,14,7.64,6084,2056,4028,20932,25,26,28,6.21,,,,,,,,,,,,,,,,,,,,,,,,,
