id,date,dnf,time,solving_method,device_model,user,inspection_time,timer_time,missing_turn,timer,session_name,session_ruleset,share_views,share_likes,share_comments,analysis_version,pickup_time,putdown_time,solving_time,slice_turns,face_turns,quarter_turns,turns_per_second,total_recognition_time,total_execution_time,step_0_time,step_0_recognition_time,step_0_execution_time,step_0_cumulative_time,step_0_slice_turns,step_0_face_turns,step_0_quarter_turns,step_0_turns_per_second,step_1_time,step_1_recognition_time,step_1_execution_time,step_1_cumulative_time,step_1_slice_turns,step_1_face_turns,step_1_quarter_turns,step_1_turns_per_second,step_2_time,step_2_recognition_time,step_2_execution_time,step_2_cumulative_time,step_2_slice_turns,step_2_face_turns,step_2_quarter_turns,step_2_turns_per_second,step_3_time,step_3_recognition_time,step_3_execution_time,step_3_cumulative_time,step_3_slice_turns,step_3_face_turns,step_3_quarter_turns,step_3_turns_per_second,step_4_time,step_4_recognition_time,step_4_execution_time,step_4_cumulative_time,step_4_slice_turns,step_4_face_turns,step_4_quarter_turns,step_4_turns_per_second,step_5_time,step_5_recognition_time,step_5_execution_time,step_5_cumulative_time,step_5_slice_turns,step_5_face_turns,step_5_quarter_turns,step_5_turns_per_second,step_6_time,step_6_recognition_time,step_6_execution_time,step_6_cumulative_time,step_6_slice_turns,step_6_face_turns,step_6_quarter_turns,step_6_turns_per_second,step_7_time,step_7_recognition_time,step_7_execution_time,step_7_cumulative_time,step_7_slice_turns,step_7_face_turns,step_7_quarter_turns,step_7_turns_per_second,step_8_time,step_8_recognition_time,step_8_execution_time,step_8_cumulative_time,step_8_slice_turns,step_8_face_turns,step_8_quarter_turns,step_8_turns_per_second,step_0_case,step_1_case,step_2_case,step_3_case,step_4_case,step_5_case,step_6_case,step_7_case,step_8_case
2446c1f5-4ae6-4fe8-9adb-ba2697a0fbef,2025-12-15 17:00:58 UTC,False,21690.0,CFOP,Gan 12 UI Maglev,RandomForest,7672.0,21690.0,,,gan12,custom_rules,,,,8.0,0.0,0.0,21690.0,69.0,75.0,88.0,3.18,8148.0,13542.0,3886.0,0.0,3886.0,3886.0,8.0,9.0,10.0,2.06,4911.0,2117.0,2794.0,8797.0,11.0,11.0,12.0,3.94,2901.0,1856.0,1045.0,11698.0,8.0,8.0,9.0,7.66,1955.0,274.0,1681.0,13653.0,9.0,10.0,10.0,5.35,2483.0,1685.0,798.0,16136.0,13.0,13.0,13.0,16.29,2750.0,1143.0,1607.0,18886.0,11.0,11.0,14.0,6.85,2804.0,1073.0,1731.0,21690.0,9.0,13.0,20.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
5b6bccf2-fb63-40b5-add0-a7d3e5445f00,2025-12-15 17:03:31 UTC,False,15918.0,CFOP,Gan 12 UI Maglev,RandomForest,128702.0,15918.0,,,gan12,custom_rules,,,,8.0,0.0,0.0,15918.0,49.0,50.0,51.0,3.08,4432.0,11486.0,7277.0,0.0,7277.0,7277.0,7.0,8.0,8.0,0.96,0.0,0.0,0.0,7277.0,0.0,0.0,0.0,0.0,1053.0,578.0,475.0,8330.0,3.0,3.0,3.0,6.32,1128.0,774.0,354.0,9458.0,4.0,4.0,4.0,11.3,2031.0,1135.0,896.0,11489.0,7.0,7.0,7.0,7.81,2061.0,910.0,1151.0,13550.0,13.0,13.0,13.0,11.29,2368.0,1035.0,1333.0,15918.0,15.0,15.0,16.0,11.25,,,,,,,,,,,,,,,,,,,,,,,,,
2b6d07b3-3c5e-4eff-ae86-9b358bcef8d4,2025-12-15 17:04:09 UTC,True,,CFOP,Gan 12 UI Maglev,RandomForest,,,,,Playground,custom_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29a22c67-d698-4489-a60e-3cd427a1895a,2025-12-15 17:05:06 UTC,False,11216.0,CFOP,Gan 12 UI Maglev,RandomForest,6128.0,11216.0,,,Playground,custom_rules,,,,8.0,0.0,0.0,11216.0,47.0,48.0,49.0,4.19,4994.0,6222.0,1450.0,0.0,1450.0,1450.0,5.0,6.0,6.0,3.45,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,1077.0,762.0,315.0,2527.0,3.0,3.0,3.0,9.52,1604.0,1347.0,257.0,4131.0,4.0,4.0,4.0,15.56,1872.0,968.0,904.0,6003.0,7.0,7.0,7.0,7.74,2377.0,757.0,1620.0,8380.0,13.0,13.0,13.0,8.02,2836.0,1160.0,1676.0,11216.0,15.0,15.0,16.0,8.95,,,,,,,,,,,,,,,,,,,,,,,,,
99072d1e-7f19-40f4-83b3-fcc2879a3534,2025-12-15 17:05:44 UTC,False,23468.0,CFOP,Gan 12 UI Maglev,RandomForest,3430.0,23468.0,,,Playground,custom_rules,,,,8.0,0.0,0.0,23468.0,63.0,70.0,83.0,2.68,3468.0,20000.0,16658.0,0.0,16658.0,16658.0,34.0,37.0,42.0,2.04,0.0,0.0,0.0,16658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16658.0,0.0,0.0,0.0,0.0,2391.0,878.0,1513.0,19049.0,12.0,12.0,13.0,7.93,1391.0,676.0,715.0,20440.0,8.0,8.0,9.0,11.19,0.0,0.0,0.0,20440.0,0.0,0.0,0.0,0.0,3028.0,1914.0,1114.0,23468.0,9.0,13.0,19.0,8.08,,,,,,,,,,,,,,,,,,,,,,,,,
57805544-848d-4061-9a75-4e333dcfc9d4,2025-12-15 17:06:06 UTC,False,8986.0,CFOP,Gan 12 UI Maglev,RandomForest,1474.0,8986.0,,,Playground,custom_rules,,,,8.0,0.0,0.0,8986.0,47.0,48.0,49.0,5.23,2867.0,6119.0,1835.0,0.0,1835.0,1835.0,5.0,6.0,6.0,2.72,0.0,0.0,0.0,1835.0,0.0,0.0,0.0,0.0,734.0,394.0,340.0,2569.0,3.0,3.0,3.0,8.82,961.0,683.0,278.0,3530.0,4.0,4.0,4.0,14.39,1451.0,485.0,966.0,4981.0,7.0,7.0,7.0,7.25,1596.0,532.0,1064.0,6577.0,13.0,13.0,13.0,12.22,2409.0,773.0,1636.0,8986.0,15.0,15.0,16.0,9.17,,,,,,,,,,,,,,,,,,,,,,,,,
ad3a2fda-4e7a-445e-90fe-85b1ff0ce9b3,2025-12-15 17:07:02 UTC,False,29534.0,CFOP,Gan 12 UI Maglev,RandomForest,4978.0,29534.0,,,gan12,custom_rules,,,,8.0,0.0,0.0,29534.0,89.0,89.0,97.0,3.01,8102.0,21432.0,2039.0,0.0,2039.0,2039.0,7.0,7.0,7.0,3.43,3105.0,1566.0,1539.0,5144.0,6.0,6.0,6.0,3.9,11283.0,1633.0,9650.0,16427.0,16.0,16.0,17.0,1.66,1858.0,1246.0,612.0,18285.0,6.0,6.0,9.0,9.8,6687.0,1478.0,5209.0,24972.0,29.0,29.0,29.0,5.57,2238.0,1072.0,1166.0,27210.0,10.0,10.0,13.0,8.58,2324.0,1107.0,1217.0,29534.0,15.0,15.0,16.0,12.33,,,,,,,,,,,,,,,,,,,,,,,,,
355225a0-19fc-45e7-b0f6-9129f3592da0,2025-12-15 17:07:37 UTC,False,18228.0,CFOP,Gan 12 UI Maglev,RandomForest,7768.0,18228.0,,,gan12,custom_rules,,,,8.0,0.0,0.0,18228.0,61.0,61.0,69.0,3.35,6439.0,11789.0,3956.0,0.0,3956.0,3956.0,11.0,11.0,13.0,2.78,0.0,0.0,0.0,3956.0,0.0,0.0,0.0,0.0,2289.0,1708.0,581.0,6245.0,9.0,9.0,10.0,15.49,2661.0,1817.0,844.0,8906.0,8.0,8.0,8.0,9.48,2130.0,1388.0,742.0,11036.0,8.0,8.0,9.0,10.78,1645.0,724.0,921.0,12681.0,9.0,9.0,9.0,9.77,5547.0,802.0,4745.0,18228.0,16.0,16.0,20.0,3.37,,,,,,,,,,,,,,,,,,,,,,,,,
d65ae7c0-7096-4fad-97d9-54411694f4d3,2025-12-15 19:30:52 UTC,False,18354.0,CFOP,Gan 12 UI Maglev,RandomForest,4851.0,18354.0,,,"slow solves, unl",custom_rules,,,,8.0,0.0,0.0,18354.0,64.0,66.0,75.0,3.49,8389.0,9965.0,2669.0,0.0,2669.0,2669.0,7.0,7.0,7.0,2.62,4612.0,2757.0,1855.0,7281.0,11.0,11.0,11.0,5.93,3000.0,1944.0,1056.0,10281.0,8.0,8.0,9.0,7.58,1251.0,614.0,637.0,11532.0,7.0,7.0,8.0,10.99,2013.0,924.0,1089.0,13545.0,8.0,8.0,10.0,7.35,1812.0,934.0,878.0,15357.0,8.0,8.0,10.0,9.11,2997.0,1216.0,1781.0,18354.0,15.0,17.0,20.0,8.42,,,,,,,,,,,,,,,,,,,,,,,,,
36a87342-233c-4fd6-8b5e-744a437e3a14,2025-12-15 19:31:55 UTC,False,18672.0,CFOP,Gan 12 UI Maglev,RandomForest,4913.0,18672.0,,,"slow solves, unl",custom_rules,,,,8.0,0.0,0.0,18672.0,74.0,75.0,84.0,3.96,6154.0,12518.0,3588.0,0.0,3588.0,3588.0,7.0,7.0,9.0,1.95,2572.0,1309.0,1263.0,6160.0,7.0,7.0,9.0,5.54,1568.0,306.0,1262.0,7728.0,7.0,7.0,8.0,5.55,1993.0,1015.0,978.0,9721.0,12.0,12.0,12.0,12.27,1550.0,1284.0,266.0,11271.0,4.0,4.0,4.0,15.04,4562.0,1088.0,3474.0,15833.0,22.0,22.0,23.0,6.33,2839.0,1152.0,1687.0,18672.0,16.0,17.0,19.0,9.48,,,,,,,,,,,,,,,,,,,,,,,,,
